Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.4,4.5,,,,2.5,4.5,5.5,2.6,,4.17,,,11.5,,
3.4,3.25,,,,2.25,5.0,4.0,1.8,,3.75,,,10.5,,
1.8,3.0,,,,2.5,3.5,3.5,2.6,,3.17,,,9.0,,
2.6,3.75,,,,3.0,4.75,8.0,3.0,,5.25,,,11.5,,
3.4,2.5,,,,3.5,4.25,5.25,2.6,,4.33,,,10.25,,
2.6,5.0,,,,4.5,5.5,6.25,2.6,,5.42,,,15.0,,
3.8,4.75,,,,2.0,5.0,5.0,3.4,,4.0,,,11.75,,
4.0,5.75,,,,3.0,4.75,6.25,4.4,,4.67,,,13.5,,
5.6,6.0,,,,5.5,7.0,8.75,2.8,,7.08,,,18.5,,
2.6,3.5,,,,3.25,5.25,7.0,4.2,,5.17,,,12.0,,
1.8,3.5,,,,3.75,5.5,4.75,2.2,,4.67,,,12.75,,
6.6,,7.75,6.5,,,,,,,,20.85,,,,
6.4,7.75,3.5,3.75,5.25,,,,5.0,4.17,,13.65,15.4,,,14.9
2.6,5.75,,,,3.5,5.25,5.0,3.2,,4.58,,,14.5,,
3.6,4.75,,,,3.5,4.5,6.0,1.6,,4.67,,,12.75,,
3.0,6.5,,,,4.75,6.25,8.25,2.6,,6.42,,,17.5,,
1.8,5.75,,,,4.25,4.5,5.0,2.4,,4.58,,,14.5,,
2.4,6.0,,,,4.75,4.5,6.25,2.0,,5.17,,,15.25,,
5.2,8.5,,,,5.75,6.25,8.75,2.2,,6.92,,,20.5,,
3.6,5.25,,,,4.5,5.25,4.25,2.8,,4.67,,,15.0,,
3.0,4.0,,,,5.0,,,,,,,,,,
2.0,2.75,3.25,4.0,2.25,1.5,3.25,3.25,3.4,3.17,2.67,9.25,8.25,7.5,,8.65
3.6,2.5,,,,2.25,5.5,,,,,,,10.25,,
3.4,2.0,,,,3.25,4.0,,,,,,,9.25,,
1.4,2.25,,,,3.0,3.0,,,,,,,8.25,,
2.4,6.5,,,,2.75,,,,,,,,,,
